name,distance,moving_time,elapsed_time,gear_id,total_elevation_gain,type,sport_type,average_speed,max_speed,summary_polyline,start_date,timezone,elev_high,elev_low,average_heartrate,max_heartrate,average_cadence,moving_hours,moving_mins,elapsed_hours,elapsed_mins,total_moving_time,total_elapsed_time,average_pace
Morning Run,9.999723503,128.6,133.01666666666668,0,1613.2,Run,Run,4.7,9.2,0,2020-06-20T12:26:53Z,(GMT-05:00) America/New_York,166.6,51.0,0.0,0.0,74.1,2.0,8.599999999999994,2.0,13.01666666666668,128.6,133.01666666666668,13:18
Afternoon Walk,3.292023558,61.4,61.666666666666664,0,41.2,Walk,Walk,3.2,6.7,0,2020-06-18T21:22:32Z,(GMT-05:00) America/New_York,48.0,28.0,0.0,0.0,63.1,1.0,1.3999999999999986,1.0,1.6666666666666643,61.4,61.666666666666664,18:44
Morning Run,2.991901365,29.216666666666665,29.366666666666667,0,160.6,Run,Run,6.1,8.9,0,2020-06-18T10:25:10Z,(GMT-05:00) America/New_York,49.6,22.4,0.0,0.0,83.0,0.0,29.216666666666665,0.0,29.366666666666667,29.216666666666665,29.366666666666667,9:49
Afternoon Walk,4.025241338,73.95,73.95,0,63.4,Walk,Walk,3.3,6.9,0,2020-06-17T21:17:10Z,(GMT-05:00) America/New_York,51.4,22.6,0.0,0.0,59.6,1.0,13.950000000000003,1.0,13.950000000000003,73.95,73.95,18:22
Evening Walk,3.022969915,57.0,57.0,0,46.0,Walk,Walk,3.2,5.8,0,2020-06-16T23:25:59Z,(GMT-05:00) America/New_York,56.6,27.0,0.0,0.0,56.9,0.0,57.0,0.0,57.0,57.0,57.0,18:51
Afternoon Walk,3.091942096,58.28333333333333,69.73333333333333,0,43.8,Walk,Walk,3.2,7.2,0,2020-06-15T21:23:16Z,(GMT-05:00) America/New_York,69.4,32.6,0.0,0.0,56.9,0.0,58.28333333333333,1.0,9.733333333333334,58.28333333333333,69.73333333333333,22:33
Morning Run,6.769215674,144.58333333333334,151.03333333333333,0,500.0,Run,Run,2.8,6.7,0,2020-06-14T14:10:07Z,(GMT-05:00) America/New_York,634.2,231.4,0.0,0.0,57.9,2.0,24.583333333333343,2.0,31.03333333333333,144.58333333333334,151.03333333333333,22:19
Morning Run,21.242810377,451.85,476.8666666666667,0,1592.0,Run,Run,2.8,12.1,0,2020-06-13T12:46:01Z,(GMT-05:00) America/New_York,585.8,186.8,0.0,0.0,63.8,7.0,31.850000000000023,7.0,56.866666666666674,451.85,476.8666666666667,22:27
Afternoon Walk,3.035397335,54.63333333333333,54.63333333333333,0,65.0,Walk,Walk,3.3,8.1,0,2020-06-10T21:44:07Z,(GMT-05:00) America/New_York,50.2,5.0,0.0,0.0,63.1,0.0,54.63333333333333,0.0,54.63333333333333,54.63333333333333,54.63333333333333,17:60
Afternoon Walk,2.767586434,50.7,50.7,0,27.0,Walk,Walk,3.3,8.3,0,2020-06-09T21:40:47Z,(GMT-05:00) America/New_York,46.2,24.6,0.0,0.0,61.5,0.0,50.7,0.0,50.7,50.7,50.7,18:19
Morning Run,3.430589291,31.883333333333333,32.0,0,41.0,Run,Run,6.5,14.8,0,2020-06-09T10:12:01Z,(GMT-05:00) America/New_York,49.2,23.0,0.0,0.0,84.8,0.0,31.883333333333333,0.0,32.0,31.883333333333333,32.0,9:20
Afternoon Walk,4.247692156,74.75,74.75,0,37.0,Walk,Walk,3.4,6.9,0,2020-06-08T21:36:52Z,(GMT-05:00) America/New_York,51.2,20.0,0.0,0.0,61.5,1.0,14.75,1.0,14.75,74.75,74.75,17:36
Afternoon Walk,4.161321587,73.46666666666667,82.55,0,53.0,Walk,Walk,3.4,6.5,0,2020-06-07T19:04:54Z,(GMT-05:00) America/New_York,45.6,20.8,0.0,0.0,61.5,1.0,13.466666666666669,1.0,22.549999999999997,73.46666666666667,82.55,19:50
Evening Walk,2.7967908710000002,49.416666666666664,49.416666666666664,0,31.0,Walk,Walk,3.4,7.2,0,2020-06-07T00:19:52Z,(GMT-05:00) America/New_York,40.8,15.0,0.0,0.0,61.1,0.0,49.416666666666664,0.0,49.416666666666664,49.416666666666664,49.416666666666664,17:40
Morning Run,11.000130813,201.7,234.33333333333334,0,1756.0,Run,Run,3.3,8.9,0,2020-06-06T10:22:00Z,(GMT-05:00) America/New_York,459.0,86.6,0.0,0.0,65.7,3.0,21.69999999999999,3.0,54.33333333333334,201.7,234.33333333333334,21:18
Evening Run,3.0266981410000002,13.7,41.983333333333334,0,31.0,Run,Run,13.3,40.9,0,2020-06-04T23:26:33Z,(GMT-05:00) America/New_York,48.2,23.2,0.0,0.0,72.1,0.0,13.7,0.0,41.983333333333334,13.7,41.983333333333334,13:52
Afternoon Run,4.146408683,50.11666666666667,50.21666666666667,0,101.0,Run,Run,5.0,11.9,0,2020-06-03T20:44:26Z,(GMT-05:00) America/New_York,48.4,14.2,0.0,0.0,78.1,0.0,50.11666666666667,0.0,50.21666666666667,50.11666666666667,50.21666666666667,12:07
Evening Run,3.003086043,45.65,46.35,0,28.0,Run,Run,3.9,11.2,0,2020-06-02T22:56:11Z,(GMT-05:00) America/New_York,58.4,32.8,0.0,0.0,65.4,0.0,45.65,0.0,46.35,45.65,46.35,15:26
Evening Run,1.698828314,22.6,22.666666666666668,0,17.0,Run,Run,4.5,9.2,0,2020-06-01T22:16:10Z,(GMT-05:00) America/New_York,35.8,21.4,0.0,0.0,71.2,0.0,22.6,0.0,22.666666666666668,22.6,22.666666666666668,13:21
Afternoon Run,1.74605251,23.95,23.983333333333334,0,27.0,Run,Run,4.4,7.6,0,2020-05-31T21:41:31Z,(GMT-05:00) America/New_York,38.4,17.8,0.0,0.0,73.6,0.0,23.95,0.0,23.983333333333334,23.95,23.983333333333334,13:44
Evening Run,4.006600208,36.38333333333333,36.38333333333333,0,41.0,Run,Run,6.6,8.9,0,2020-05-30T22:26:56Z,(GMT-05:00) America/New_York,46.8,18.2,0.0,0.0,85.1,0.0,36.38333333333333,0.0,36.38333333333333,36.38333333333333,36.38333333333333,9:05
Afternoon Run,8.645134723,102.33333333333333,111.85,0,177.0,Run,Run,5.1,10.7,0,2020-05-30T19:45:52Z,(GMT-05:00) America/New_York,52.6,24.8,0.0,0.0,81.8,1.0,42.33333333333333,1.0,51.849999999999994,102.33333333333333,111.85,12:56
Lunch Run,9.347283953,106.53333333333333,108.15,0,173.0,Run,Run,5.3,11.2,0,2020-05-30T16:48:10Z,(GMT-05:00) America/New_York,28.6,8.0,0.0,0.0,81.7,1.0,46.53333333333333,1.0,48.150000000000006,106.53333333333333,108.15,11:34
Morning Run,10.004694471,115.66666666666667,116.65,0,1383.0,Run,Run,5.2,9.4,0,2020-05-30T12:35:08Z,(GMT-05:00) America/New_York,158.4,53.6,0.0,0.0,81.8,1.0,55.66666666666667,1.0,56.650000000000006,115.66666666666667,116.65,11:40
Afternoon Run,2.717876754,41.483333333333334,41.516666666666666,0,88.0,Run,Run,3.9,7.2,0,2020-05-29T21:27:58Z,(GMT-05:00) America/New_York,50.2,18.4,0.0,0.0,74.5,0.0,41.483333333333334,0.0,41.516666666666666,41.483333333333334,41.516666666666666,15:17
Evening Run,1.959182763,25.516666666666666,26.0,0,72.0,Run,Run,4.6,7.6,0,2020-05-28T22:18:00Z,(GMT-05:00) America/New_York,49.8,20.6,0.0,0.0,81.2,0.0,25.516666666666666,0.0,26.0,25.516666666666666,26.0,13:16
Afternoon Run,4.148894167,39.7,40.916666666666664,0,316.0,Run,Run,6.3,9.4,0,2020-05-27T21:40:47Z,(GMT-05:00) America/New_York,60.4,22.6,0.0,0.0,83.9,0.0,39.7,0.0,40.916666666666664,39.7,40.916666666666664,9:52
Evening Run,3.005571527,28.05,28.05,0,29.0,Run,Run,6.4,8.9,0,2020-05-26T22:31:02Z,(GMT-05:00) America/New_York,50.2,25.0,0.0,0.0,83.7,0.0,28.05,0.0,28.05,28.05,28.05,9:20
Afternoon Walk,2.2022630982,37.95,37.95,0,69.2,Walk,Walk,3.5,6.5,0,2020-05-25T21:42:32Z,(GMT-05:00) America/New_York,48.4,22.2,0.0,0.0,67.8,0.0,37.95,0.0,37.95,37.95,37.95,17:14
Afternoon Run,1.002271423,9.716666666666667,9.816666666666666,0,13.0,Run,Run,6.2,10.5,0,2020-05-25T21:30:03Z,(GMT-05:00) America/New_York,48.2,24.6,0.0,0.0,83.4,0.0,9.716666666666667,0.0,9.816666666666666,9.716666666666667,9.816666666666666,9:48
Morning Run,9.011743613,120.5,120.98333333333333,0,906.0,Run,Run,4.5,8.9,0,2020-05-24T12:24:30Z,(GMT-05:00) America/New_York,165.2,57.4,0.0,0.0,76.7,2.0,0.5,2.0,0.9833333333333343,120.5,120.98333333333333,13:26
Afternoon Walk,3.167749358,53.55,61.983333333333334,0,40.0,Walk,Walk,3.6,6.3,0,2020-05-23T21:42:46Z,(GMT-05:00) America/New_York,45.2,17.2,0.0,0.0,62.8,0.0,53.55,1.0,1.9833333333333343,53.55,61.983333333333334,19:34
Evening Walk,3.81521794,63.43333333333333,96.71666666666667,0,70.0,Walk,Walk,3.6,6.7,0,2020-05-21T22:35:11Z,(GMT-05:00) America/New_York,60.0,31.6,0.0,0.0,63.2,1.0,3.43333333333333,1.0,36.71666666666667,63.43333333333333,96.71666666666667,25:21
Evening Walk,2.7759128054,49.46666666666667,49.9,0,45.0,Walk,Walk,3.4,7.8,0,2020-05-20T23:38:34Z,(GMT-05:00) America/New_York,43.6,16.4,0.0,0.0,57.6,0.0,49.46666666666667,0.0,49.9,49.46666666666667,49.9,17:59
Evening Walk,2.7759128054,49.25,50.05,0,45.0,Walk,Walk,3.4,7.8,0,2020-05-20T23:38:26Z,(GMT-05:00) America/New_York,43.6,16.4,0.0,0.0,57.9,0.0,49.25,0.0,50.05,49.25,50.05,18:02
Afternoon Run,2.97636709,33.35,33.8,0,57.2,Run,Run,5.4,9.4,0,2020-05-20T20:40:11Z,(GMT-05:00) America/New_York,41.2,14.6,0.0,0.0,78.1,0.0,33.35,0.0,33.8,33.35,33.8,11:21
Afternoon Run,2.985687655,40.483333333333334,40.93333333333333,0,74.0,Run,Run,4.4,8.7,0,2020-05-19T20:45:35Z,(GMT-05:00) America/New_York,41.0,13.6,0.0,0.0,76.9,0.0,40.483333333333334,0.0,40.93333333333333,40.483333333333334,40.93333333333333,13:43
Afternoon Run,5.176641801,49.25,49.8,0,556.8,Run,Run,6.3,9.8,0,2020-05-09T18:20:05Z,(GMT-05:00) America/New_York,60.0,5.6,0.0,0.0,86.1,0.0,49.25,0.0,49.8,49.25,49.8,9:37
Morning Run,5.180991398,52.1,52.333333333333336,0,68.2,Run,Run,6.0,9.8,0,2020-05-09T14:20:07Z,(GMT-05:00) America/New_York,13.4,1.4,0.0,0.0,85.4,0.0,52.1,0.0,52.333333333333336,52.1,52.333333333333336,10:06
Morning Run,5.189690592,56.95,58.166666666666664,0,134.2,Run,Run,5.5,8.1,0,2020-05-09T10:20:05Z,(GMT-05:00) America/New_York,64.8,41.8,0.0,0.0,84.0,0.0,56.95,0.0,58.166666666666664,56.95,58.166666666666664,11:12
Night Run,5.184098253,49.6,49.71666666666667,0,99.6,Run,Run,6.3,8.3,0,2020-05-09T06:20:05Z,(GMT-05:00) America/New_York,40.8,11.0,0.0,0.0,85.3,0.0,49.6,0.0,49.71666666666667,49.6,49.71666666666667,9:35
Night Run,5.20087527,50.983333333333334,51.1,0,613.6,Run,Run,6.1,8.3,0,2020-05-09T02:20:03Z,(GMT-05:00) America/New_York,55.6,12.6,0.0,0.0,85.0,0.0,50.983333333333334,0.0,51.1,50.983333333333334,51.1,9:50
Evening Run,5.18844785,52.93333333333333,53.5,0,176.4,Run,Run,5.9,9.6,0,2020-05-08T22:20:05Z,(GMT-05:00) America/New_York,32.0,5.0,0.0,0.0,82.9,0.0,52.93333333333333,0.0,53.5,52.93333333333333,53.5,10:19
Morning Run,2.990658623,28.85,29.033333333333335,0,49.6,Run,Run,6.2,9.4,0,2020-05-07T10:26:08Z,(GMT-05:00) America/New_York,49.6,21.6,0.0,0.0,84.8,0.0,28.85,0.0,29.033333333333335,28.85,29.033333333333335,9:42
Afternoon Run,4.487541362,42.016666666666666,42.21666666666667,0,68.6,Run,Run,6.4,9.4,0,2020-05-03T20:34:48Z,(GMT-05:00) America/New_York,83.4,54.2,0.0,0.0,84.6,0.0,42.016666666666666,0.0,42.21666666666667,42.016666666666666,42.21666666666667,9:24
Morning Run,10.988324764,126.45,128.48333333333332,0,1580.2,Run,Run,5.2,9.8,0,2020-05-02T11:59:27Z,(GMT-05:00) America/New_York,239.6,52.6,0.0,0.0,80.3,2.0,6.450000000000003,2.0,8.48333333333332,126.45,128.48333333333332,11:42
Evening Ride,11.205804614,60.78333333333333,62.35,0,171.0,Ride,Ride,11.1,18.3,0,2020-05-01T22:04:03Z,(GMT-05:00) America/New_York,52.4,18.6,0.0,0.0,0.0,1.0,0.7833333333333314,1.0,2.3500000000000014,60.78333333333333,62.35,5:34
Morning Run,3.354782029,32.483333333333334,32.61666666666667,0,134.6,Run,Run,6.2,8.5,0,2020-04-30T10:12:59Z,(GMT-05:00) America/New_York,46.8,20.2,0.0,0.0,84.8,0.0,32.483333333333334,0.0,32.61666666666667,32.483333333333334,32.61666666666667,9:43
Morning Run,3.087592499,29.966666666666665,29.966666666666665,0,52.2,Run,Run,6.2,8.7,0,2020-04-29T10:15:18Z,(GMT-05:00) America/New_York,50.4,26.0,0.0,0.0,85.5,0.0,29.966666666666665,0.0,29.966666666666665,29.966666666666665,29.966666666666665,9:42
Morning Run,4.070601421,39.85,40.06666666666667,0,65.6,Run,Run,6.1,10.3,0,2020-04-28T10:15:48Z,(GMT-05:00) America/New_York,45.4,16.8,0.0,0.0,82.3,0.0,39.85,0.0,40.06666666666667,39.85,40.06666666666667,9:51
Morning Run,3.073922337,29.866666666666667,29.866666666666667,0,199.4,Run,Run,6.2,8.3,0,2020-04-26T14:48:32Z,(GMT-05:00) America/New_York,54.4,17.0,0.0,0.0,85.1,0.0,29.866666666666667,0.0,29.866666666666667,29.866666666666667,29.866666666666667,9:43
Morning Run,3.08821387,30.033333333333335,30.033333333333335,0,198.0,Run,Run,6.2,8.3,0,2020-04-26T14:48:23Z,(GMT-05:00) America/New_York,54.4,17.0,0.0,0.0,85.5,0.0,30.033333333333335,0.0,30.033333333333335,30.033333333333335,30.033333333333335,9:44
Evening Walk,1.921279132,31.35,31.35,0,35.8,Walk,Walk,3.7,6.0,0,2020-04-25T23:10:45Z,(GMT-05:00) America/New_York,46.2,18.4,0.0,0.0,65.2,0.0,31.35,0.0,31.35,31.35,31.35,16:19
Afternoon Run,10.299224325,92.9,93.81666666666666,0,151.8,Run,Run,6.7,11.2,0,2020-04-25T21:24:22Z,(GMT-05:00) America/New_York,63.6,19.2,0.0,0.0,85.0,1.0,32.900000000000006,1.0,33.81666666666666,92.9,93.81666666666666,9:07
Afternoon Walk,4.142059086,64.26666666666667,64.26666666666667,0,405.2,Walk,Walk,3.9,7.2,0,2020-04-24T21:20:32Z,(GMT-05:00) America/New_York,60.8,-5.6,0.0,0.0,66.2,1.0,4.266666666666666,1.0,4.266666666666666,64.26666666666667,64.26666666666667,15:31
Morning Run,1.573932743,14.883333333333333,15.0,0,21.6,Run,Run,6.3,8.3,0,2020-04-23T10:27:31Z,(GMT-05:00) America/New_York,47.2,21.6,0.0,0.0,86.2,0.0,14.883333333333333,0.0,15.0,14.883333333333333,15.0,9:32
Morning Run,4.001007869,39.9,40.016666666666666,0,65.0,Run,Run,6.0,8.1,0,2020-04-22T10:14:50Z,(GMT-05:00) America/New_York,50.6,23.6,0.0,0.0,84.8,0.0,39.9,0.0,40.016666666666666,39.9,40.016666666666666,10:00
Afternoon Walk,1.020912553,16.85,16.85,0,22.4,Walk,Walk,3.6,6.3,0,2020-04-21T20:53:55Z,(GMT-05:00) America/New_York,73.4,53.2,0.0,0.0,59.0,0.0,16.85,0.0,16.85,16.85,16.85,16:30
Evening Walk,0.808403671,14.916666666666666,14.916666666666666,0,21.0,Walk,Walk,3.3,6.0,0,2020-04-20T23:04:23Z,(GMT-05:00) America/New_York,47.6,32.6,0.0,0.0,58.9,0.0,14.916666666666666,0.0,14.916666666666666,14.916666666666666,14.916666666666666,18:27
Evening Walk,0.814617381,15.083333333333334,15.083333333333334,0,12.0,Walk,Walk,3.2,6.0,0,2020-04-20T23:04:14Z,(GMT-05:00) America/New_York,47.6,32.6,0.0,0.0,59.2,0.0,15.083333333333334,0.0,15.083333333333334,15.083333333333334,15.083333333333334,18:31
Afternoon Walk,0.818345607,15.066666666666666,15.066666666666666,0,22.8,Walk,Walk,3.3,5.4,0,2020-04-19T18:12:33Z,(GMT-05:00) America/New_York,43.2,24.4,0.0,0.0,57.9,0.0,15.066666666666666,0.0,15.066666666666666,15.066666666666666,15.066666666666666,18:25
Morning Run,26.287721526000002,254.63333333333333,264.26666666666665,0,394.8,Run,Run,6.2,11.6,0,2020-04-18T14:34:36Z,(GMT-05:00) America/New_York,141.6,16.6,0.0,0.0,84.3,4.0,14.633333333333326,4.0,24.26666666666665,254.63333333333333,264.26666666666665,10:03
Morning Run,1.442202091,14.866666666666667,14.983333333333333,0,18.4,Run,Run,5.8,8.1,0,2020-04-17T10:41:03Z,(GMT-05:00) America/New_York,28.2,14.0,0.0,0.0,85.6,0.0,14.866666666666667,0.0,14.983333333333333,14.866666666666667,14.983333333333333,10:23
Morning Run,3.937628027,35.833333333333336,36.06666666666667,0,67.0,Run,Run,6.6,9.4,0,2020-04-15T10:06:13Z,(GMT-05:00) America/New_York,44.6,17.4,0.0,0.0,85.6,0.0,35.833333333333336,0.0,36.06666666666667,35.833333333333336,36.06666666666667,9:10
Morning Run,4.4589582960000005,43.88333333333333,44.083333333333336,0,66.2,Run,Run,6.1,11.0,0,2020-04-14T10:07:14Z,(GMT-05:00) America/New_York,52.8,21.8,0.0,0.0,82.9,0.0,43.88333333333333,0.0,44.083333333333336,43.88333333333333,44.083333333333336,9:53
Morning Run,3.967453835,35.85,36.03333333333333,0,64.8,Run,Run,6.6,8.9,0,2020-04-12T13:35:51Z,(GMT-05:00) America/New_York,48.8,23.8,0.0,0.0,85.7,0.0,35.85,0.0,36.03333333333333,35.85,36.03333333333333,9:05
Afternoon Walk,2.771936031,45.0,65.75,0,58.8,Walk,Walk,3.7,7.2,0,2020-04-11T18:55:09Z,(GMT-05:00) America/New_York,44.4,22.4,0.0,0.0,64.9,0.0,45.0,1.0,5.75,45.0,65.75,23:43
Morning Run,9.946285597000001,89.71666666666667,91.46666666666667,0,201.6,Run,Run,6.7,8.5,0,2020-04-11T12:18:55Z,(GMT-05:00) America/New_York,63.8,11.8,0.0,0.0,86.4,1.0,29.71666666666667,1.0,31.46666666666667,89.71666666666667,91.46666666666667,9:12
Afternoon Walk,4.056309888,60.483333333333334,60.483333333333334,0,102.2,Walk,Walk,4.0,7.2,0,2020-04-10T21:56:55Z,(GMT-05:00) America/New_York,45.4,4.6,0.0,0.0,75.5,1.0,0.4833333333333343,1.0,0.4833333333333343,60.483333333333334,60.483333333333334,14:55
Afternoon Run,2.03809688,26.533333333333335,27.516666666666666,0,134.2,Run,Run,4.6,10.3,0,2020-04-09T21:15:56Z,(GMT-05:00) America/New_York,38.0,17.4,0.0,0.0,74.9,0.0,26.533333333333335,0.0,27.516666666666666,26.533333333333335,27.516666666666666,13:30
Afternoon Run,1.681429926,14.933333333333334,14.933333333333334,0,52.2,Run,Run,6.8,8.9,0,2020-04-09T20:57:34Z,(GMT-05:00) America/New_York,50.8,18.6,0.0,0.0,86.1,0.0,14.933333333333334,0.0,14.933333333333334,14.933333333333334,14.933333333333334,8:53
Morning Run,3.874869556,35.93333333333333,36.03333333333333,0,190.6,Run,Run,6.5,8.9,0,2020-04-08T10:01:07Z,(GMT-05:00) America/New_York,56.6,18.4,0.0,0.0,85.0,0.0,35.93333333333333,0.0,36.03333333333333,35.93333333333333,36.03333333333333,9:18
Morning Run,5.551949885,59.68333333333333,59.983333333333334,0,77.6,Run,Run,5.6,12.1,0,2020-04-07T09:57:49Z,(GMT-05:00) America/New_York,48.6,20.8,0.0,0.0,78.9,0.0,59.68333333333333,0.0,59.983333333333334,59.68333333333333,59.983333333333334,10:48
Morning Run,3.907180848,35.9,36.016666666666666,0,282.4,Run,Run,6.5,8.5,0,2020-04-05T14:57:09Z,(GMT-05:00) America/New_York,55.0,12.2,0.0,0.0,85.2,0.0,35.9,0.0,36.016666666666666,35.9,36.016666666666666,9:13
Morning Run,11.047355009,119.36666666666666,121.3,0,583.4,Run,Run,5.6,9.2,0,2020-04-04T14:03:43Z,(GMT-05:00) America/New_York,240.6,63.2,0.0,0.0,82.1,1.0,59.36666666666666,2.0,1.2999999999999972,119.36666666666666,121.3,10:59
Afternoon Hike,3.528765909,60.35,60.35,0,97.6,Hike,Hike,3.5,6.7,0,2020-04-03T18:01:31Z,(GMT-05:00) America/New_York,115.0,55.4,0.0,0.0,66.7,1.0,0.3500000000000014,1.0,0.3500000000000014,60.35,60.35,17:06
Morning Run,3.984230852,44.96666666666667,46.38333333333333,0,169.8,Run,Run,5.3,9.8,0,2020-04-02T10:05:17Z,(GMT-05:00) America/New_York,46.8,26.2,0.0,0.0,82.7,0.0,44.96666666666667,0.0,46.38333333333333,44.96666666666667,46.38333333333333,11:39
Morning Run,3.7282260000000003,10.05,36.05,0,56.0,Run,Run,22.3,49.7,0,2020-04-01T10:05:18Z,(GMT-05:00) America/New_York,49.6,22.0,0.0,0.0,85.3,0.0,10.05,0.0,36.05,10.05,36.05,9:40
Morning Run,5.430161169,52.81666666666667,53.28333333333333,0,76.6,Run,Run,6.2,11.6,0,2020-03-31T10:02:44Z,(GMT-05:00) America/New_York,54.2,22.0,0.0,0.0,83.8,0.0,52.81666666666667,0.0,53.28333333333333,52.81666666666667,53.28333333333333,9:49
Morning Run,3.159671535,31.933333333333334,32.016666666666666,0,96.8,Run,Run,5.9,8.3,0,2020-03-29T13:49:17Z,(GMT-05:00) America/New_York,55.6,25.2,0.0,0.0,85.0,0.0,31.933333333333334,0.0,32.016666666666666,31.933333333333334,32.016666666666666,10:08
Morning Run,13.351398677,149.0,151.73333333333332,0,674.2,Run,Run,5.4,11.4,0,2020-03-28T12:48:17Z,(GMT-05:00) America/New_York,273.6,70.6,0.0,0.0,82.1,2.0,29.0,2.0,31.73333333333332,149.0,151.73333333333332,11:22
Afternoon Walk,4.0246199670000005,60.016666666666666,60.016666666666666,0,76.4,Walk,Walk,4.0,7.2,0,2020-03-27T20:47:27Z,(GMT-05:00) America/New_York,52.6,32.8,0.0,0.0,76.9,1.0,0.01666666666666572,1.0,0.01666666666666572,60.016666666666666,60.016666666666666,14:55
Afternoon Run,7.320993122,74.33333333333333,74.98333333333333,0,590.2,Run,Run,5.9,9.6,0,2020-03-26T21:41:16Z,(GMT-05:00) America/New_York,79.0,26.2,0.0,0.0,82.2,1.0,14.333333333333329,1.0,14.983333333333334,74.33333333333333,74.98333333333333,10:15
Afternoon Run,3.234236055,31.9,33.2,0,59.0,Run,Run,6.1,8.5,0,2020-03-25T20:44:08Z,(GMT-05:00) America/New_York,47.6,19.8,0.0,0.0,84.8,0.0,31.9,0.0,33.2,31.9,33.2,10:16
Afternoon Run,5.600416823,49.81666666666667,50.61666666666667,0,87.4,Run,Run,6.7,11.9,0,2020-03-24T21:21:33Z,(GMT-05:00) America/New_York,58.4,23.6,0.0,0.0,85.3,0.0,49.81666666666667,0.0,50.61666666666667,49.81666666666667,50.61666666666667,9:02
Morning Run,3.277110654,32.016666666666666,32.083333333333336,0,63.4,Run,Run,6.1,8.9,0,2020-03-22T14:00:57Z,(GMT-05:00) America/New_York,45.0,16.8,0.0,0.0,86.4,0.0,32.016666666666666,0.0,32.083333333333336,32.016666666666666,32.083333333333336,9:47
Morning Run,9.825739623,119.23333333333333,121.35,0,585.0,Run,Run,4.9,10.7,0,2020-03-21T13:05:40Z,(GMT-05:00) America/New_York,458.8,79.8,0.0,0.0,83.2,1.0,59.233333333333334,2.0,1.3499999999999943,119.23333333333333,121.35,12:21
Morning Hike,1.185575868,29.2,29.2,0,370.0,Hike,Hike,2.4,5.4,0,2020-03-21T12:34:24Z,(GMT-05:00) America/New_York,441.6,78.2,0.0,0.0,57.2,0.0,29.2,0.0,29.2,29.2,29.2,24:38
Afternoon Walk,3.7387893070000002,60.333333333333336,60.333333333333336,0,28.2,Walk,Walk,3.7,7.2,0,2020-03-20T21:20:38Z,(GMT-05:00) America/New_York,12.4,6.8,0.0,0.0,76.4,1.0,0.3333333333333357,1.0,0.3333333333333357,60.333333333333336,60.333333333333336,16:08
Afternoon Run,5.849586594,52.75,55.416666666666664,0,388.0,Run,Run,6.7,10.3,0,2020-03-19T21:54:04Z,(GMT-05:00) America/New_York,52.0,14.6,0.0,0.0,84.7,0.0,52.75,0.0,55.416666666666664,52.75,55.416666666666664,9:28
Morning Run,3.088835241,31.9,31.966666666666665,0,44.2,Run,Run,5.8,8.1,0,2020-03-18T10:13:33Z,(GMT-05:00) America/New_York,55.2,29.4,0.0,0.0,84.9,0.0,31.9,0.0,31.966666666666665,31.9,31.966666666666665,10:21
Morning Run,8.411499227,76.83333333333333,76.95,0,823.6,Run,Run,6.6,10.7,0,2020-03-17T09:28:28Z,(GMT-05:00) America/New_York,54.2,-23.6,0.0,0.0,85.0,1.0,16.83333333333333,1.0,16.950000000000003,76.83333333333333,76.95,9:09
Morning Run,1.439716607,21.0,22.766666666666666,0,163.0,Run,Run,4.1,10.3,0,2020-03-15T14:53:33Z,(GMT-05:00) America/New_York,63.2,26.4,0.0,0.0,70.8,0.0,21.0,0.0,22.766666666666666,21.0,22.766666666666666,15:49
Morning Run,3.366588078,31.983333333333334,31.983333333333334,0,320.2,Run,Run,6.3,29.5,0,2020-03-15T14:20:08Z,(GMT-05:00) America/New_York,94.2,60.2,0.0,0.0,85.5,0.0,31.983333333333334,0.0,31.983333333333334,31.983333333333334,31.983333333333334,9:30
Afternoon Walk,5.539522465,92.8,92.8,0,25.4,Walk,Walk,3.6,6.7,0,2020-03-14T20:37:54Z,(GMT-05:00) America/New_York,15.6,1.2,0.0,0.0,61.7,1.0,32.8,1.0,32.8,92.8,92.8,16:45
Lunch Run,13.198541411,148.8,150.71666666666667,0,1022.8,Run,Run,5.3,9.4,0,2020-03-14T15:51:06Z,(GMT-05:00) America/New_York,259.2,63.4,0.0,0.0,82.0,2.0,28.80000000000001,2.0,30.71666666666667,148.8,150.71666666666667,11:25
Afternoon Run,7.086736255,66.91666666666667,67.01666666666667,0,83.8,Run,Run,6.4,10.5,0,2020-03-12T20:58:40Z,(GMT-05:00) America/New_York,15.6,5.4,0.0,0.0,81.7,1.0,6.916666666666671,1.0,7.016666666666666,66.91666666666667,67.01666666666667,9:27
Morning Run,3.085728386,31.95,31.95,0,55.2,Run,Run,5.8,8.9,0,2020-03-11T10:09:55Z,(GMT-05:00) America/New_York,39.0,9.6,0.0,0.0,85.0,0.0,31.95,0.0,31.95,31.95,31.95,10:21
Morning Run,4.077436502,41.85,42.266666666666666,0,68.6,Run,Run,5.8,12.5,0,2020-03-10T09:59:44Z,(GMT-05:00) America/New_York,34.0,5.0,0.0,0.0,80.6,0.0,41.85,0.0,42.266666666666666,41.85,42.266666666666666,10:22
Afternoon Walk,5.4975177853999995,96.35,98.83333333333333,0,41.6,Walk,Walk,3.4,6.7,0,2020-03-08T19:32:30Z,(GMT-05:00) America/New_York,22.0,0.6,0.0,0.0,60.0,1.0,36.349999999999994,1.0,38.83333333333333,96.35,98.83333333333333,17:59
